ID	;	x	;	y	;	score
0	;	86.0000	;	38.0000	;	0.363
1	;	94.0000	;	48.0000	;	0.610
2	;	98.0000	;	48.0000	;	0.555
3	;	74.0000	;	40.0000	;	0.113
4	;	68.0000	;	26.0000	;	0.269
5	;	92.0000	;	48.0000	;	0.767
6	;	66.0000	;	42.0000	;	0.974
7	;	66.0000	;	24.0000	;	0.713
8	;	108.0000	;	94.0000	;	0.570
9	;	88.0000	;	128.0000	;	0.475
10	;	78.0000	;	164.0000	;	0.364
11	;	106.0000	;	96.0000	;	0.732
12	;	86.0000	;	128.0000	;	0.814
13	;	76.0000	;	168.0000	;	0.725
15	;	86.0000	;	36.0000	;	0.431
17	;	90.0000	;	38.0000	;	0.829
