ID	;	x	;	y	;	score
0	;	94.0000	;	26.0000	;	0.418
1	;	96.0000	;	40.0000	;	0.617
2	;	98.0000	;	40.0000	;	0.558
3	;	72.0000	;	38.0000	;	0.231
4	;	70.0000	;	28.0000	;	0.273
5	;	92.0000	;	40.0000	;	0.751
6	;	62.0000	;	42.0000	;	0.787
7	;	66.0000	;	24.0000	;	0.617
8	;	82.0000	;	88.0000	;	0.573
9	;	74.0000	;	128.0000	;	0.701
10	;	74.0000	;	164.0000	;	0.573
11	;	82.0000	;	88.0000	;	0.721
12	;	72.0000	;	128.0000	;	0.744
13	;	72.0000	;	164.0000	;	0.648
15	;	96.0000	;	24.0000	;	0.440
17	;	100.0000	;	28.0000	;	0.883
