ID	;	x	;	y	;	score
0	;	246.0000	;	56.0000	;	0.817
1	;	232.0000	;	72.0000	;	0.650
2	;	228.0000	;	70.0000	;	0.662
3	;	266.0000	;	64.0000	;	0.822
4	;	262.0000	;	46.0000	;	0.802
5	;	234.0000	;	72.0000	;	0.495
6	;	254.0000	;	98.0000	;	0.206
8	;	230.0000	;	128.0000	;	0.611
9	;	244.0000	;	170.0000	;	0.804
10	;	244.0000	;	216.0000	;	0.753
11	;	236.0000	;	126.0000	;	0.612
12	;	244.0000	;	168.0000	;	0.539
13	;	242.0000	;	212.0000	;	0.397
14	;	242.0000	;	52.0000	;	0.892
15	;	248.0000	;	54.0000	;	0.787
16	;	230.0000	;	52.0000	;	0.796
