ID	;	x	;	y	;	score
0	;	40050.0000	;	5315.6250	;	0.858
1	;	42300.0000	;	8353.1250	;	0.775
2	;	44100.0000	;	8353.1250	;	0.608
3	;	46350.0000	;	12403.1250	;	0.123
5	;	41400.0000	;	7846.8750	;	0.829
6	;	33750.0000	;	7593.7500	;	0.757
7	;	33300.0000	;	5062.5000	;	0.422
8	;	40500.0000	;	15946.8750	;	0.654
9	;	38250.0000	;	22021.8750	;	0.571
10	;	37800.0000	;	28350.0000	;	0.336
11	;	43200.0000	;	16200.0000	;	0.737
12	;	39150.0000	;	22528.1250	;	0.806
13	;	38250.0000	;	28603.1250	;	0.630
15	;	41400.0000	;	5062.5000	;	0.976
17	;	43650.0000	;	5821.8750	;	0.886
