ID	;	x	;	y	;	score
0	;	164.0000	;	30.0000	;	0.733
1	;	180.0000	;	40.0000	;	0.622
2	;	184.0000	;	40.0000	;	0.479
3	;	156.0000	;	46.0000	;	0.115
4	;	154.0000	;	30.0000	;	0.099
5	;	178.0000	;	40.0000	;	0.694
6	;	152.0000	;	44.0000	;	0.811
7	;	154.0000	;	24.0000	;	0.712
8	;	178.0000	;	84.0000	;	0.643
9	;	164.0000	;	118.0000	;	0.829
10	;	162.0000	;	150.0000	;	0.832
11	;	172.0000	;	84.0000	;	0.811
12	;	158.0000	;	116.0000	;	0.796
13	;	158.0000	;	148.0000	;	0.618
15	;	166.0000	;	26.0000	;	0.727
17	;	176.0000	;	26.0000	;	0.907
