ID	;	x	;	y	;	score
0	;	130.0000	;	6.0000	;	0.893
1	;	134.0000	;	22.0000	;	0.693
2	;	132.0000	;	22.0000	;	0.584
3	;	110.0000	;	30.0000	;	0.140
4	;	100.0000	;	20.0000	;	0.195
5	;	136.0000	;	24.0000	;	0.692
6	;	106.0000	;	30.0000	;	0.563
7	;	92.0000	;	22.0000	;	0.380
8	;	120.0000	;	80.0000	;	0.565
9	;	116.0000	;	126.0000	;	0.573
10	;	114.0000	;	172.0000	;	0.375
11	;	128.0000	;	82.0000	;	0.592
12	;	114.0000	;	126.0000	;	0.877
13	;	114.0000	;	172.0000	;	0.531
14	;	130.0000	;	4.0000	;	0.598
15	;	136.0000	;	6.0000	;	0.775
17	;	142.0000	;	8.0000	;	0.716
