ID	;	x	;	y	;	score
0	;	102.0000	;	52.0000	;	0.747
1	;	114.0000	;	64.0000	;	0.681
2	;	118.0000	;	62.0000	;	0.592
3	;	98.0000	;	68.0000	;	0.177
4	;	94.0000	;	58.0000	;	0.273
5	;	112.0000	;	64.0000	;	0.731
6	;	88.0000	;	66.0000	;	0.891
7	;	88.0000	;	52.0000	;	0.812
8	;	112.0000	;	102.0000	;	0.611
9	;	102.0000	;	134.0000	;	0.652
10	;	100.0000	;	166.0000	;	0.569
11	;	108.0000	;	104.0000	;	0.795
12	;	100.0000	;	136.0000	;	0.888
13	;	100.0000	;	168.0000	;	0.842
15	;	104.0000	;	50.0000	;	0.755
17	;	112.0000	;	50.0000	;	0.856
