ID	;	x	;	y	;	score
0	;	62550.0000	;	6075.0000	;	0.772
1	;	58950.0000	;	8353.1250	;	0.753
2	;	59850.0000	;	8353.1250	;	0.761
3	;	66600.0000	;	8606.2500	;	0.641
4	;	68400.0000	;	5315.6250	;	0.576
5	;	57150.0000	;	8606.2500	;	0.552
6	;	67050.0000	;	8606.2500	;	0.272
8	;	60750.0000	;	15946.8750	;	0.686
9	;	64350.0000	;	22528.1250	;	0.857
10	;	63900.0000	;	28603.1250	;	0.761
11	;	63000.0000	;	15693.7500	;	0.570
12	;	64800.0000	;	22275.0000	;	0.371
13	;	63900.0000	;	28350.0000	;	0.143
14	;	61650.0000	;	5568.7500	;	0.826
16	;	59850.0000	;	5821.8750	;	0.868
