ID	;	x	;	y	;	score
0	;	182.0000	;	22.0000	;	0.524
1	;	170.0000	;	38.0000	;	0.801
2	;	176.0000	;	36.0000	;	0.691
3	;	198.0000	;	30.0000	;	0.743
4	;	200.0000	;	12.0000	;	0.515
5	;	164.0000	;	40.0000	;	0.662
6	;	194.0000	;	32.0000	;	0.174
7	;	192.0000	;	26.0000	;	0.168
8	;	178.0000	;	84.0000	;	0.753
9	;	188.0000	;	120.0000	;	0.793
10	;	188.0000	;	156.0000	;	0.701
11	;	170.0000	;	84.0000	;	0.671
12	;	184.0000	;	118.0000	;	0.613
13	;	188.0000	;	152.0000	;	0.491
14	;	180.0000	;	20.0000	;	0.717
16	;	174.0000	;	22.0000	;	0.824
