ID	;	x	;	y	;	score
0	;	136.0000	;	10.0000	;	0.710
1	;	150.0000	;	20.0000	;	0.623
2	;	148.0000	;	20.0000	;	0.470
3	;	124.0000	;	28.0000	;	0.193
4	;	122.0000	;	14.0000	;	0.128
5	;	152.0000	;	20.0000	;	0.755
6	;	122.0000	;	26.0000	;	0.870
7	;	122.0000	;	8.0000	;	0.772
8	;	142.0000	;	72.0000	;	0.512
9	;	138.0000	;	116.0000	;	0.507
10	;	146.0000	;	156.0000	;	0.398
11	;	146.0000	;	74.0000	;	0.719
12	;	128.0000	;	114.0000	;	0.684
13	;	130.0000	;	154.0000	;	0.620
15	;	140.0000	;	8.0000	;	0.688
17	;	150.0000	;	8.0000	;	0.768
