ID	;	x	;	y	;	score
0	;	248.0000	;	58.0000	;	0.805
1	;	232.0000	;	72.0000	;	0.682
2	;	228.0000	;	72.0000	;	0.712
3	;	266.0000	;	64.0000	;	0.801
4	;	262.0000	;	46.0000	;	0.777
5	;	238.0000	;	72.0000	;	0.523
6	;	254.0000	;	96.0000	;	0.140
8	;	230.0000	;	126.0000	;	0.653
9	;	244.0000	;	170.0000	;	0.821
10	;	246.0000	;	218.0000	;	0.763
11	;	238.0000	;	124.0000	;	0.615
12	;	246.0000	;	168.0000	;	0.297
13	;	246.0000	;	210.0000	;	0.116
14	;	244.0000	;	54.0000	;	0.865
15	;	250.0000	;	54.0000	;	0.739
16	;	232.0000	;	54.0000	;	0.862
