ID	;	x	;	y	;	score
0	;	184.0000	;	6.0000	;	0.779
1	;	182.0000	;	24.0000	;	0.571
2	;	178.0000	;	26.0000	;	0.785
3	;	216.0000	;	30.0000	;	0.808
4	;	220.0000	;	8.0000	;	0.648
5	;	186.0000	;	22.0000	;	0.572
6	;	216.0000	;	32.0000	;	0.151
8	;	192.0000	;	88.0000	;	0.688
9	;	208.0000	;	130.0000	;	0.650
10	;	204.0000	;	170.0000	;	0.408
11	;	202.0000	;	84.0000	;	0.618
12	;	212.0000	;	128.0000	;	0.519
13	;	208.0000	;	170.0000	;	0.256
14	;	178.0000	;	6.0000	;	0.730
15	;	184.0000	;	4.0000	;	0.486
16	;	168.0000	;	8.0000	;	0.727
