ID	;	x	;	y	;	score
0	;	194.0000	;	52.0000	;	0.963
1	;	182.0000	;	58.0000	;	0.743
2	;	178.0000	;	58.0000	;	0.842
3	;	190.0000	;	66.0000	;	0.880
4	;	208.0000	;	56.0000	;	0.779
5	;	186.0000	;	60.0000	;	0.677
6	;	198.0000	;	62.0000	;	0.356
7	;	212.0000	;	52.0000	;	0.433
8	;	176.0000	;	98.0000	;	0.688
9	;	192.0000	;	124.0000	;	0.788
10	;	198.0000	;	154.0000	;	0.620
11	;	182.0000	;	96.0000	;	0.664
12	;	194.0000	;	124.0000	;	0.756
13	;	198.0000	;	150.0000	;	0.544
14	;	190.0000	;	50.0000	;	0.800
15	;	194.0000	;	50.0000	;	0.365
16	;	184.0000	;	50.0000	;	0.780
