ID	;	x	;	y	;	score
0	;	180.0000	;	26.0000	;	0.897
1	;	184.0000	;	48.0000	;	0.587
2	;	182.0000	;	46.0000	;	0.578
3	;	156.0000	;	48.0000	;	0.256
4	;	150.0000	;	26.0000	;	0.355
5	;	186.0000	;	48.0000	;	0.754
6	;	156.0000	;	50.0000	;	0.666
7	;	150.0000	;	26.0000	;	0.616
8	;	170.0000	;	102.0000	;	0.606
9	;	162.0000	;	142.0000	;	0.580
10	;	160.0000	;	172.0000	;	0.200
11	;	174.0000	;	104.0000	;	0.636
12	;	166.0000	;	144.0000	;	0.723
13	;	166.0000	;	172.0000	;	0.276
14	;	180.0000	;	22.0000	;	0.194
15	;	184.0000	;	24.0000	;	0.828
17	;	192.0000	;	30.0000	;	0.888
