ID	;	x	;	y	;	score
0	;	222.0000	;	48.0000	;	0.839
1	;	208.0000	;	68.0000	;	0.647
2	;	204.0000	;	66.0000	;	0.773
3	;	248.0000	;	48.0000	;	0.710
4	;	250.0000	;	14.0000	;	0.715
5	;	214.0000	;	70.0000	;	0.460
6	;	246.0000	;	48.0000	;	0.135
8	;	174.0000	;	132.0000	;	0.721
9	;	204.0000	;	180.0000	;	0.794
10	;	220.0000	;	226.0000	;	0.712
11	;	186.0000	;	130.0000	;	0.701
12	;	216.0000	;	172.0000	;	0.812
13	;	226.0000	;	220.0000	;	0.375
14	;	216.0000	;	46.0000	;	0.768
15	;	222.0000	;	44.0000	;	0.750
16	;	202.0000	;	52.0000	;	0.985
