ID	;	x	;	y	;	score
0	;	134.0000	;	10.0000	;	0.557
1	;	148.0000	;	28.0000	;	0.779
2	;	150.0000	;	30.0000	;	0.590
3	;	138.0000	;	54.0000	;	0.356
4	;	120.0000	;	60.0000	;	0.452
5	;	144.0000	;	26.0000	;	0.798
6	;	118.0000	;	14.0000	;	0.714
7	;	118.0000	;	6.0000	;	0.330
8	;	144.0000	;	78.0000	;	0.600
9	;	128.0000	;	120.0000	;	0.531
10	;	126.0000	;	160.0000	;	0.353
11	;	140.0000	;	78.0000	;	0.771
12	;	124.0000	;	120.0000	;	0.822
13	;	128.0000	;	164.0000	;	0.668
15	;	138.0000	;	8.0000	;	0.621
17	;	146.0000	;	10.0000	;	1.047
