ID	;	x	;	y	;	score
0	;	106.0000	;	52.0000	;	0.896
1	;	114.0000	;	64.0000	;	0.677
2	;	116.0000	;	62.0000	;	0.548
3	;	94.0000	;	66.0000	;	0.254
4	;	94.0000	;	54.0000	;	0.388
5	;	112.0000	;	64.0000	;	0.734
6	;	88.0000	;	66.0000	;	0.761
7	;	88.0000	;	52.0000	;	0.706
8	;	108.0000	;	102.0000	;	0.655
9	;	100.0000	;	134.0000	;	0.654
10	;	100.0000	;	166.0000	;	0.548
11	;	110.0000	;	104.0000	;	0.760
12	;	100.0000	;	136.0000	;	0.922
13	;	100.0000	;	168.0000	;	0.840
14	;	104.0000	;	50.0000	;	0.551
15	;	108.0000	;	50.0000	;	0.871
17	;	114.0000	;	52.0000	;	0.931
