ID	;	x	;	y	;	score
0	;	82.0000	;	34.0000	;	0.951
1	;	96.0000	;	50.0000	;	0.743
2	;	90.0000	;	50.0000	;	0.586
3	;	76.0000	;	78.0000	;	0.244
4	;	72.0000	;	104.0000	;	0.346
5	;	104.0000	;	50.0000	;	0.827
6	;	64.0000	;	54.0000	;	0.757
7	;	64.0000	;	34.0000	;	0.816
8	;	84.0000	;	108.0000	;	0.717
9	;	82.0000	;	156.0000	;	0.606
10	;	76.0000	;	198.0000	;	0.448
11	;	96.0000	;	110.0000	;	0.599
12	;	80.0000	;	156.0000	;	0.710
13	;	76.0000	;	202.0000	;	0.797
15	;	86.0000	;	30.0000	;	0.775
17	;	98.0000	;	32.0000	;	0.842
