ID	;	x	;	y	;	score
0	;	168.0000	;	26.0000	;	0.883
1	;	180.0000	;	42.0000	;	0.720
2	;	184.0000	;	40.0000	;	0.541
3	;	158.0000	;	46.0000	;	0.122
4	;	156.0000	;	30.0000	;	0.177
5	;	176.0000	;	42.0000	;	0.791
6	;	152.0000	;	44.0000	;	0.762
7	;	154.0000	;	26.0000	;	0.738
8	;	178.0000	;	84.0000	;	0.684
9	;	164.0000	;	116.0000	;	0.835
10	;	164.0000	;	150.0000	;	0.808
11	;	172.0000	;	84.0000	;	0.811
12	;	158.0000	;	116.0000	;	0.777
13	;	160.0000	;	148.0000	;	0.681
15	;	172.0000	;	24.0000	;	0.829
17	;	178.0000	;	26.0000	;	0.963
