ID	;	x	;	y	;	score
0	;	174.0000	;	36.0000	;	0.777
1	;	166.0000	;	52.0000	;	0.799
2	;	164.0000	;	52.0000	;	0.850
3	;	190.0000	;	44.0000	;	0.810
4	;	190.0000	;	22.0000	;	0.556
5	;	168.0000	;	52.0000	;	0.625
6	;	188.0000	;	42.0000	;	0.242
7	;	188.0000	;	26.0000	;	0.133
8	;	162.0000	;	94.0000	;	0.819
9	;	176.0000	;	126.0000	;	0.812
10	;	178.0000	;	162.0000	;	0.667
11	;	166.0000	;	92.0000	;	0.598
12	;	178.0000	;	126.0000	;	0.679
13	;	182.0000	;	160.0000	;	0.619
14	;	172.0000	;	34.0000	;	0.902
16	;	166.0000	;	38.0000	;	0.929
