ID	;	x	;	y	;	score
0	;	166.0000	;	36.0000	;	0.716
1	;	180.0000	;	50.0000	;	0.801
2	;	182.0000	;	50.0000	;	0.633
3	;	162.0000	;	58.0000	;	0.168
4	;	158.0000	;	46.0000	;	0.124
5	;	176.0000	;	50.0000	;	0.835
6	;	156.0000	;	56.0000	;	0.824
7	;	156.0000	;	38.0000	;	0.826
8	;	184.0000	;	86.0000	;	0.703
9	;	172.0000	;	114.0000	;	0.736
10	;	170.0000	;	146.0000	;	0.621
11	;	180.0000	;	86.0000	;	0.818
12	;	162.0000	;	114.0000	;	0.774
13	;	166.0000	;	144.0000	;	0.796
15	;	170.0000	;	32.0000	;	0.763
17	;	176.0000	;	36.0000	;	0.965
