ID	;	x	;	y	;	score
0	;	114.0000	;	10.0000	;	0.920
1	;	118.0000	;	30.0000	;	0.695
2	;	122.0000	;	30.0000	;	0.591
3	;	94.0000	;	36.0000	;	0.235
4	;	86.0000	;	26.0000	;	0.331
5	;	116.0000	;	30.0000	;	0.817
6	;	86.0000	;	36.0000	;	0.737
7	;	84.0000	;	20.0000	;	0.596
8	;	112.0000	;	88.0000	;	0.552
9	;	100.0000	;	132.0000	;	0.642
10	;	98.0000	;	170.0000	;	0.371
11	;	108.0000	;	88.0000	;	0.716
12	;	100.0000	;	132.0000	;	0.800
13	;	100.0000	;	170.0000	;	0.432
14	;	114.0000	;	8.0000	;	0.632
15	;	118.0000	;	10.0000	;	0.814
17	;	126.0000	;	16.0000	;	0.718
