ID	;	x	;	y	;	score
0	;	86.0000	;	22.0000	;	0.596
1	;	94.0000	;	38.0000	;	0.744
2	;	98.0000	;	38.0000	;	0.691
3	;	74.0000	;	40.0000	;	0.172
4	;	72.0000	;	28.0000	;	0.287
5	;	90.0000	;	36.0000	;	0.897
6	;	62.0000	;	42.0000	;	0.808
7	;	66.0000	;	22.0000	;	0.694
8	;	84.0000	;	84.0000	;	0.640
9	;	72.0000	;	124.0000	;	0.638
10	;	72.0000	;	160.0000	;	0.540
11	;	80.0000	;	84.0000	;	0.796
12	;	70.0000	;	124.0000	;	0.782
13	;	72.0000	;	162.0000	;	0.617
15	;	90.0000	;	20.0000	;	0.744
17	;	96.0000	;	24.0000	;	0.775
