ID	;	x	;	y	;	score
0	;	200.0000	;	60.0000	;	0.926
1	;	208.0000	;	88.0000	;	0.656
2	;	202.0000	;	90.0000	;	0.854
3	;	254.0000	;	88.0000	;	0.739
4	;	254.0000	;	52.0000	;	0.837
5	;	216.0000	;	84.0000	;	0.585
6	;	252.0000	;	88.0000	;	0.191
8	;	232.0000	;	164.0000	;	0.598
9	;	248.0000	;	228.0000	;	0.656
10	;	236.0000	;	290.0000	;	0.774
11	;	242.0000	;	160.0000	;	0.525
12	;	248.0000	;	226.0000	;	0.451
13	;	244.0000	;	282.0000	;	0.275
14	;	192.0000	;	58.0000	;	0.912
15	;	202.0000	;	52.0000	;	0.967
16	;	186.0000	;	68.0000	;	0.919
17	;	208.0000	;	50.0000	;	0.380
